"","p(Int)","lam(Int)","p(camdays)","lam(ndvi)","lam(npp)","lam(rad)","lam(water)","lam(ndvi:npp)","lam(ndvi:rad)","lam(ndvi:water)","lam(npp:rad)","lam(npp:water)","lam(rad:water)","df","logLik","AICc","delta","weight"
"976",0.7160865820682,-7.64415552247378,3.63839340279837,-0.357426242725796,-23.210163061433,-10.2673674474341,6.20395202813476,NA,NA,-1.59276406287017,-13.1577623642508,6.34870030837949,9.86551543947893,12,-38.6973649282223,106.682865449665,6.44797993161228,0.00351373965483317
"11",0.591650514606349,-0.280853235521306,3.44069432126039,NA,-3.60048034330543,NA,0.179661400415495,NA,NA,NA,NA,NA,NA,6,-46.7249498670406,106.742207426389,6.50732190833624,0.00341101503312984
"208",1.31305123432129,0.171573572725208,4.41704833038581,0.0933236210754631,-4.0585025271914,2.10342589768346,-0.0464581817465099,NA,NA,-0.796929265457144,12.2157431000805,NA,NA,10,-41.5700298540044,106.746617085058,6.5117315670054,0.0034035026119707
"4",0.464577579746237,-0.159774091944825,3.48140094561126,0.132895160122084,-3.27349623383847,NA,NA,NA,NA,NA,NA,NA,NA,6,-46.7526341586068,106.797576009521,6.5626904914688,0.0033178786541407
"368",0.557109737481349,-3.42298483299034,3.43730953338675,1.46506235952943,-10.6656319590262,-4.25173128947163,0.0675097406260214,NA,2.91005908399953,-0.908756824699991,NA,3.26112400906586,NA,11,-40.209222091652,106.818444183304,6.58355866525136,0.00328343960244581
"880",0.641159341260525,-4.62019700454527,3.55989646922352,0.381390446325775,-13.9732737723068,-5.57268258498405,3.62707525938186,NA,1.25182802310327,-1.41618818543912,NA,4.28594416957004,5.99799499083847,12,-38.8302097960053,106.948555185231,6.71366966717844,0.00307663365854565
"110",0.391433830131626,-0.769520036051793,3.43415017090366,0.959249056077679,NA,-2.56042988458085,-0.848956755650719,NA,2.42693187458079,-1.16370835819859,NA,NA,NA,9,-43.068851514156,107.040928834764,6.80604331671103,0.00293776534760261
"192",19.9005316535161,-3.99669193403189,21.7265908984951,2.52957849846161,-10.6288996876303,-3.94303946446311,0.150352933989348,6.33816388251835,3.97086707961517,NA,2.19473573998889,NA,NA,11,-40.3275420107999,107.0550840216,6.82019850354718,0.00291704644538565
"14",0.606129158403918,-0.0116578418324707,3.67761406876875,0.111873212471521,NA,-1.31096367821685,-0.0429217239663085,NA,NA,NA,NA,NA,NA,7,-45.7381860732906,107.226372146581,6.99148662852861,0.0026776178855325
"816",45.3982896828066,-4.21378720772811,52.2789404068227,-0.0624565445759369,-12.3816633925609,-4.45171039176168,2.50715491169894,NA,1.32422316506657,NA,NA,1.90785993434188,3.37208357472007,11,-40.4824794262947,107.364958852589,7.13007333453686,0.0024983592029346
"74",0.493797520934234,0.441261890894303,3.6179676974576,-0.0285425439993702,NA,NA,-0.504269774118593,NA,NA,-1.02388886343409,NA,NA,NA,7,-45.902484315431,107.554968630862,7.32008311280933,0.00227192913193016
"768",0.404075181631566,-5.33192086626029,3.42419082150695,3.30149235328348,-15.9010113284774,-6.68011851955105,2.67954781025826,12.311178521945,2.72839400517996,-1.49593352567412,-3.37902092065577,NA,5.0269457581528,13,-37.6528879944691,107.581638057904,7.34675253985114,0.00224183470403769
"896",0.449021182195772,-4.63364930668392,3.42093487460136,3.17459117699986,-13.8962899795206,-5.43866909451115,2.34289734601473,11.2722948794126,2.82850610883065,-1.51736255055047,NA,0.862203237297157,4.39371526137065,13,-37.6709912354715,107.617844539909,7.38295902185595,0.00220161537858214
"752",0.61899237338862,-4.22965134798416,3.53993575433588,0.0170428392706623,-13.7674041453438,-5.09750854006074,3.51319296803237,NA,0.553958856331923,-1.26486530900081,0.752898068647106,NA,6.25936395833966,12,-39.1918519200768,107.671839433374,7.43695391532142,0.00214297254983046
"688",33.823148434083,-4.72041878613854,37.8159769481823,-0.313469331161309,-14.2646985273499,-5.2677146790643,2.81208683161931,NA,0.861135423577671,NA,-2.32626675015648,NA,4.10486927232564,11,-40.6801271102311,107.760254220462,7.52536870240962,0.00205030079907027
"590",0.619621233623716,0.0740728345545,3.6237913855051,-0.430416337143319,NA,-0.940977779171235,0.873101315189556,NA,NA,-1.39828662618962,NA,NA,2.98977372637087,9,-43.5029257083036,107.909077223059,7.67419170500614,0.00190327295549874
"672",1.05264612465888,-5.44590110906755,3.65449607851133,0.501852358187701,-17.9594077135284,-6.69818098372897,4.10694418514471,3.41258970133785,NA,NA,-4.22991786973317,NA,5.98847673629929,11,-40.791928065451,107.983856130902,7.74897061284949,0.0018334245528274
"10",0.433983853344126,0.391506868001586,3.48655599966131,0.0641209406391145,NA,NA,0.0111094543069114,NA,NA,NA,NA,NA,NA,6,-47.3584906341234,108.009288960554,7.77440344250184,0.00181025757827853
"800",1.16880628429461,-4.5277553464569,3.74000274298918,0.417991746191189,-15.4875648655209,-5.10062200530208,3.71884056301028,2.92802670827496,NA,NA,NA,0.00412237227993809,5.37782416550481,11,-40.835692804421,108.071385608842,7.83650009078943,0.00175491569626924
"400",1.06807669294476,-0.19967632815692,3.92040102666418,0.164489179870133,-4.74311052079532,1.4633171128242,-0.0291898361724279,NA,NA,NA,12.5977847997156,-3.22106221276349,NA,10,-42.2361701296866,108.078897636422,7.84401211836979,0.00174833657208869
"336",0.86514258761121,-2.08469897129098,3.90466347178179,0.0778892560540243,-10.9025571733308,-2.10573216055937,-0.280848860775266,NA,NA,-0.791607688510501,NA,-3.73486346146304,NA,10,-42.2388006811312,108.084158739312,7.84927322125893,0.00174374352656324
"912",1.23671258091259,-5.57129830198285,3.64728661930369,-0.153105986562676,-18.2694464422893,-6.91312606633954,4.04765298197113,NA,NA,NA,-5.31823214058184,2.03257869024405,5.63622570322209,11,-40.9273768850485,108.254753770097,8.01986825204449,0.00160117340538795
"267",0.496781463883637,-0.0199440220100098,3.42782662705841,NA,-3.42455227505359,NA,-0.3534419555515,NA,NA,NA,NA,-4.91021812646167,NA,7,-46.2595405580451,108.26908111609,8.03419559803758,0.00158974410944787
"78",0.695543368607772,0.139317677175947,3.82966734009818,0.0721406416223534,NA,-0.973928322501613,-0.362612601117863,NA,NA,-0.651778605618679,NA,NA,NA,8,-45.0153476418948,108.316409569504,8.08152405145128,0.00155256567880537
