"","p(Int)","lam(Int)","p(camdays)","lam(ndvi)","lam(npp)","lam(rad)","lam(water)","lam(ndvi:npp)","lam(ndvi:rad)","lam(ndvi:water)","lam(npp:rad)","lam(npp:water)","lam(rad:water)","df","logLik","AICc","delta","weight"
"64",1.29352421072421,1.45887858495804,3.01839922598479,-0.0898748813260317,0.0837985976155611,0.527286659696671,0.214767391076941,0.312329090265201,0.324084684930986,NA,NA,NA,NA,10,-142.470581399448,308.547720175946,8.94361488251548,0.00180906445879596
"656",1.24062803427244,1.50413587637762,3.01674556135451,-0.139256916126435,-0.0191145931986468,0.577481518247587,0.411850105272954,NA,NA,NA,-0.0057888430083389,NA,0.53555114862545,10,-142.520423322199,308.647404021447,9.04329872801679,0.00172110739044453
"184",1.24835600441124,1.56618913414083,3.06607662927062,0.0658049950456288,0.281266848707368,0.677602922220636,NA,0.678861087534086,0.331790759383701,NA,0.519326862713058,NA,NA,10,-142.720543222312,309.047643821673,9.44353852824321,0.00140895460596198
"284",1.34873574724432,1.18162821734411,3.0402815634689,-0.230443144472564,-1.47397078303011,NA,0.379603376994499,-0.614889475052477,NA,NA,NA,0.651015338673857,NA,9,-144.198948493355,309.301122793161,9.69701749973092,0.00124123708247053
"332",1.36796037338766,1.24538544508994,3.08393742996047,-0.103043637572725,-1.36169812081073,NA,0.352584535526996,NA,NA,-0.180595841904595,NA,0.652537707545692,NA,9,-144.237005066553,309.377235939558,9.77313064612758,0.0011948874014943
"208",1.28653989762556,1.65522918030627,3.04771531622485,-0.123128172880489,0.14375132392346,0.798982792471779,0.29370572739151,NA,NA,-0.184371285546216,1.24078626296455,NA,NA,10,-142.98627413808,309.57910565321,9.97500035977959,0.00108016855610618
"848",1.25457295016592,1.43413581432727,3.00417570050094,-0.199269763083598,-0.874446205297049,0.49421635547618,0.574923285243523,NA,NA,-0.207170016142737,NA,0.396544059478822,0.571695871062823,11,-141.687825411999,309.775650823998,10.1715455305676,0.00097906672159806
"160",1.27014765855468,1.57833730714167,3.01977180272525,-0.202157628495095,0.0498479611836664,0.758870570959192,0.285319568662241,-0.490889722618103,NA,NA,1.15056578305635,NA,NA,10,-143.099182187727,309.804921752504,10.2008164590737,0.000964841972404023
"336",1.31085928522109,1.37763760719938,3.03581277117799,-0.10834305862734,-0.570352179052981,0.315650765666672,0.354292390557863,NA,NA,-0.217694445657152,NA,0.269108772985649,NA,10,-143.129601897371,309.865761171791,10.2616558783606,0.000935933679861745
"288",1.29055185926202,1.29802922214905,2.99512693222372,-0.231486454171053,-0.714672831181369,0.300662907453496,0.366384204470376,-0.670287050739555,NA,NA,NA,0.280734944383376,NA,10,-143.170776996395,309.94811136984,10.3440060764094,0.000898179125572201
"400",1.24702779648225,1.51237822065877,3.03738153627644,-0.0434663817366028,-0.213604228874101,0.716825683408681,0.218935125983336,NA,NA,NA,1.24377141124811,0.195618371722652,NA,10,-143.177793867219,309.962145111487,10.3580398180571,0.000891898778631445
"96",1.32454220679482,1.46332430271792,3.02098060695327,-0.237000511514023,-0.117492497674936,0.403115004833097,0.377077695787676,-0.422473286667009,NA,-0.162539568055083,NA,NA,NA,10,-143.217413318674,310.041384014397,10.4372787209672,0.000857253091654032
"816",1.25290355983347,1.37127056072393,2.9995847727821,-0.161962825249817,-0.741648835080987,0.496579429432592,0.434068809082957,NA,0.149967823003349,NA,NA,0.355007545396063,0.410415002798479,11,-141.84806217414,310.096124348279,10.4920190548492,0.000834108117189446
"28",1.42264073624203,1.47598218451397,3.12532927466058,-0.274618542282497,-0.133025226902888,NA,0.233231121630921,-0.521511428867608,NA,NA,NA,NA,NA,8,-145.905206178484,310.096126642682,10.4920213492517,0.000834107160300135
"76",1.43957516289408,1.52022337537074,3.16661439476482,-0.144337558436166,-0.0295324697867401,NA,0.200016363208608,NA,NA,-0.121295738895115,NA,NA,NA,8,-145.978387878102,310.242490041919,10.638384748489,0.000775245833875032
"624",1.28996633554476,1.55370126896473,3.00802378291127,-0.228084385419127,-0.050009977637655,0.596861809252803,0.463179264940738,NA,0.12656486724931,-0.160564194428434,NA,NA,0.374797830549925,11,-141.991983972489,310.383967944978,10.7798626515475,0.000722300482112614
"912",1.23230197421842,1.25396604242118,2.99460373890619,-0.133435196394562,-1.0134028787425,0.269576353695595,0.524206774570857,NA,NA,NA,-0.724471334679258,0.436898147817464,0.6886815708514,11,-142.039257094953,310.478514189906,10.8744088964755,0.000688949593947689
"800",1.23652803686745,1.36397564403575,2.99478622160323,-0.204344760817583,-0.855558157957374,0.475450049711358,0.503553440099929,-0.291805201096719,NA,NA,NA,0.375458220475776,0.542522232752668,11,-142.040705518412,310.481411036825,10.8773057433945,0.000687952425528805
"368",1.31281183001823,1.39007815761764,3.00322276997912,-0.199765703244867,-0.633030223520348,0.426718876454911,0.373744326625568,NA,0.256648176871219,-0.152830375227018,NA,0.298451110322398,NA,11,-142.080501513344,310.561003026688,10.9568977332574,0.000661112281587461
"720",1.27820384833335,1.54150731373108,3.01080399666593,-0.214171293922876,-0.094819029016151,0.5321087301825,0.526756434553834,NA,NA,-0.199067426837405,-0.241619251695772,NA,0.55380727228666,11,-142.145761616749,310.691523233498,11.0874179400677,0.000619345693838529
"608",1.27368330542001,1.57234754393036,3.01543291786026,-0.200797080747423,-0.053034391050141,0.598423126069488,0.50835653326053,0.0350899400767801,NA,-0.198753636342612,NA,NA,0.524621885668642,11,-142.153418881308,310.706837762617,11.1027324691863,0.000614621311015704
"128",1.31761960687681,1.5277434867961,3.02973684240974,-0.0814608334713428,0.11185044669801,0.547970707381146,0.271888382468531,0.60753914568438,0.334676874103012,-0.195108136700803,NA,NA,NA,11,-142.186839419061,310.773678838123,11.1695735446925,0.000594419789420663
"576",1.26674627467282,1.50087812097206,3.01454957068921,-0.138468688789365,0.0266151654544261,0.591996329848058,0.345257755105439,0.167214719164105,0.193938938003727,NA,NA,NA,0.335256725839886,11,-142.204772384213,310.809544768427,11.2054394749965,0.000583855091357126
"688",1.27053708507512,1.47940936501561,3.00728732782599,-0.180978905456761,-0.0364117446775995,0.541961548219264,0.380608577422679,NA,0.168022370537702,NA,-0.164189437554832,NA,0.368242903787754,11,-142.21404356585,310.8280871317,11.2239818382699,0.00057846707996551
"320",1.28986143354405,1.34668946800064,3.00889052616559,-0.0782752242208432,-0.505823810841361,0.443066721327366,0.253276095137675,0.300307453580402,0.325110063700594,NA,NA,0.287319055057035,NA,11,-142.231130138437,310.862260276874,11.2581549834439,0.000568667023330847
"432",1.28534740353328,1.38411067539826,3.00412799028459,-0.145737711902966,-0.51500518939085,0.507563403058151,0.286978028150051,NA,0.265922442005418,NA,0.255944349893119,0.273365558514435,NA,11,-142.26017036211,310.920340724219,11.3162354307892,0.00055239028964973
"240",1.30922702745413,1.56355822307131,3.01617734810914,-0.203830442122582,0.0375156820779585,0.652195468999802,0.324266260779145,NA,0.228995694632359,-0.140509387066321,0.456212335037837,NA,NA,11,-142.301623316817,311.003246633634,11.3991413402039,0.000529960188770278
"192",1.28173648412785,1.52475007117969,3.02306094925779,-0.0884383552251936,0.139572262414833,0.667935594844949,0.209053807542271,0.290934983364633,0.295132270899612,NA,0.469327994682318,NA,NA,11,-142.429144862801,311.258289725602,11.6541844321721,0.000466510413294501
