"","p(Int)","lam(Int)","p(camdays)","lam(ndvi)","lam(npp)","lam(rad)","lam(water)","lam(ndvi:npp)","lam(ndvi:rad)","lam(ndvi:water)","lam(npp:rad)","lam(npp:water)","lam(rad:water)","df","logLik","AICc","delta","weight"
"9",29.6698416883257,2.15610140909358,23.9299825164102,NA,NA,NA,-0.386935255551474,NA,NA,NA,NA,NA,NA,5,-198.112665087631,407.134421084352,6.86333544122579,0.00571504890559068
"304",36.4651842711502,1.663627482758,23.4925592115318,0.261764145446123,-2.19602554951819,-0.4587506923586,-0.460621038849641,NA,0.548830532716783,NA,NA,1.14738312787716,NA,10,-191.77122888623,407.149015149509,6.87792950638311,0.00567349779182477
"720",1.54426488288437,3.13686424505491,2.8059736144197,0.365035002448137,0.9409756572718,1.46999426684486,-0.887234967055359,NA,NA,0.0131544817652728,5.69867057418057,NA,-0.347957390742203,11,-190.393831586881,407.187663173762,6.916577530636,0.00556491555280213
"92",1.56741441445129,2.54151498567508,2.91212305500663,0.337391587783664,0.186312853722112,NA,-0.668883552373223,0.1945247443102,NA,-0.0995345964488667,NA,NA,NA,9,-193.303571415287,407.510368637026,7.23928299389945,0.00473569776144112
"622",1.7232361573821,2.52360449069247,2.68033593589041,0.209956196323003,NA,-0.155392622842792,-0.511506050398519,NA,0.362306819314595,0.00183008183014796,NA,NA,0.124810290212193,10,-192.063435198905,407.73342777486,7.46234213173352,0.00423591562660728
"40",30.4270200749603,2.22884000977007,15.5372763493335,0.0315616545590841,-0.0162497790423863,-0.100660361205787,NA,NA,0.615955432340908,NA,NA,NA,NA,8,-194.762992060802,407.811698407318,7.54061276419202,0.00407334363097903
"976",1.58212463731405,2.47529227881328,2.93311760166251,0.430055684581786,-1.30956900034374,0.443529340974445,-0.761285674304341,NA,NA,-0.0404093967010053,3.06627804743278,0.938091404283142,-0.0698740084956369,12,-189.304623378385,407.897382349991,7.62629670686465,0.00390251892089553
"176",28.2843057225064,2.72482049722654,14.941858706841,0.224633353768873,0.720667556692324,1.34438429535949,-0.563813651291409,NA,0.424891365644252,NA,4.45127958147606,NA,NA,10,-192.161999204418,407.930555785884,7.65947014275827,0.00383832281342827
"168",33.4576488325645,2.76389165612527,19.1141112443682,0.0808762936194746,0.534394432198189,1.3465265761407,NA,NA,0.493144219738063,NA,4.23589615552734,NA,NA,9,-193.539741346706,407.982708499863,7.71162285673711,0.00373952705243963
"48",24.227082003015,2.1767780065391,12.0978569021348,0.153344773911555,0.12540765773033,-0.168511692818905,-0.524397175756102,NA,0.567125034648658,NA,NA,NA,NA,9,-193.686436841394,408.27609948924,8.00501384611403,0.00322929437034431
"143",30.509961784745,2.84667362894818,23.4656054769574,NA,0.867928139878276,1.67977600706634,-0.53348837394915,NA,NA,NA,5.59984385807112,NA,NA,8,-195.09844901789,408.482612321495,8.21152667836895,0.00291248665249583
"5",28.0085694491402,2.19146639733985,21.8748723228531,NA,NA,-0.112623023518569,NA,NA,NA,NA,NA,NA,NA,5,-198.839095429465,408.587281768021,8.3161961248951,0.00276398232946941
"558",23.1318990561056,2.24338841677258,10.1232628126501,0.130060004897616,NA,-0.0249733417060815,-0.308566420299616,NA,0.556167528594016,NA,NA,NA,0.271834199940965,9,-193.869309465021,408.641844736494,8.37075909336772,0.00268959608630045
"135",29.6134235657594,2.94189371877521,21.6404439277444,NA,0.743845047248219,1.8257077764744,NA,NA,NA,NA,5.80402622225902,NA,NA,7,-196.50001364906,408.75002729812,8.47894165499349,0.00254797709364687
