"","p(Int)","lam(Int)","p(camdays)","lam(ndvi)","lam(npp)","lam(rad)","lam(water)","lam(ndvi:npp)","lam(ndvi:rad)","lam(ndvi:water)","lam(npp:rad)","lam(npp:water)","lam(rad:water)","df","logLik","AICc","delta","weight"
"143",82.8096683709229,0.571370952080687,125.254600527924,NA,0.0298782991850801,-0.720470627529438,-0.36113862647869,NA,NA,NA,-1.29937274430179,NA,NA,8,-87.2421767276513,192.770067741017,6.78436299675766,0.00424971359166338
"112",177.466494871148,0.940862838624844,266.255015907862,0.0634872858852735,0.114630531792981,-0.160663385906466,-0.125801019369655,NA,0.381203864669773,-0.440699793533468,NA,NA,NA,10,-84.6189014012433,192.844360179536,6.85865543527655,0.0040947487954429
"136",112.337271789158,0.561733689142232,169.241562749116,0.185283975117961,-0.0723232723782156,-0.692030860247337,NA,NA,NA,NA,-1.31961329673931,NA,NA,8,-87.3914895222434,193.068693330201,7.08298858594171,0.00366027688384867
"176",115.710973970767,0.428211341012611,174.41105850511,0.15199016819882,-0.134270005064993,-0.889948585000267,-0.355921681269546,NA,0.622260049471043,NA,-2.61514259587075,NA,NA,10,-84.777625441062,193.161808259173,7.17610351491385,0.00349376982173955
"528",208.785107060922,0.855837877770596,313.870393769227,0.303578760063892,0.192514965274274,-0.140265670314097,-0.258281970807476,NA,NA,NA,NA,NA,0.390758081756982,9,-86.1691237100765,193.241473226605,7.25576848234542,0.00335733950949223
"655",109.183139293334,0.483281757681404,165.054326874228,NA,-0.229009018282455,-0.82539969822074,-0.0150602442032737,NA,NA,NA,-2.84518817353392,NA,0.875209914713842,9,-86.2470506652443,193.39732713694,7.41162239268095,0.00310564645724893
"144",177.279992442892,0.605394286348072,267.158201938436,0.364759776810372,0.100556111773633,-0.634411163585168,-0.503524251191102,NA,NA,NA,-1.02060156736908,NA,NA,9,-86.261226799792,193.425679406036,7.43997466177638,0.00306193098551406
"184",100.545775275102,0.381189357407988,151.391712774546,-0.176224540685566,-0.496018827160379,-0.948137588579563,NA,-1.29062476002916,0.473316869074259,NA,-2.6675247027542,NA,NA,10,-84.9120443419352,193.43064606092,7.44494131666036,0.00305433664179613
"272",190.64501673164,0.861068538936344,286.919468663843,0.340066451994969,0.718329480774627,-0.234351026987933,-0.466439978888883,NA,NA,NA,NA,-0.240592189012443,NA,9,-86.3304726218668,193.564171050185,7.57846630592601,0.00285707946180561
"96",214.985012269472,0.894508969380418,322.478359934955,-0.0863155228008993,-0.130849111055486,-0.306012020949687,-0.0163309432649452,-1.09657335202138,NA,-0.4771354690616,NA,NA,NA,10,-85.0295665493127,193.665690475674,7.6799857314152,0.0027156741360624
"592",288.461962136269,0.990156467461406,432.514262322269,0.160276852487874,0.100102351698061,-0.163303090896747,-0.0336133518309525,NA,NA,-0.53518790661018,NA,NA,0.361424439003968,10,-85.0342674431825,193.675092263414,7.68938751915493,0.00270293799923143
