"","p(Int)","lam(Int)","p(camdays)","lam(ndvi)","lam(npp)","lam(rad)","lam(water)","lam(ndvi:npp)","lam(ndvi:rad)","lam(ndvi:water)","lam(npp:rad)","lam(npp:water)","lam(rad:water)","df","logLik","AICc","delta","weight"
"272",0.924483445619639,3.48522437116226,2.43638353854885,0.116221125211158,-0.646986119306774,0.205609664581955,-0.0214414636066406,NA,NA,NA,NA,0.290017424606475,NA,9,-281.801068586041,584.505362978533,6.44488406007781,0.00899185640989839
"80",0.97281637773025,3.63528364151678,2.44915896061112,0.0769003794617888,-0.0827486359158054,0.31001254791724,0.00857358141713155,NA,NA,-0.117870368180652,NA,NA,NA,9,-281.82413303589,584.551491878232,6.49101295977755,0.0087868376002561
"527",1.00010327787605,3.59072255503506,2.45611006224685,NA,-0.0800580703422472,0.302284100012719,0.032982686053069,NA,NA,NA,NA,NA,0.0765687535200197,8,-283.165231285946,584.616176857607,6.55569793915231,0.00850719592563541
"143",0.999575997091238,3.62008598796824,2.4602712257878,NA,-0.0340588224448747,0.369066218148247,0.00363397356670946,NA,NA,NA,0.306299420204749,NA,NA,8,-283.187050587055,584.659815459825,6.59933654137012,0.00832358526866522
"336",0.924379426363536,3.52809517803887,2.43460636446426,0.0870483139602832,-0.746241587243014,0.21297255863384,0.0343460157264633,NA,NA,-0.135637964801025,NA,0.326646878446376,NA,10,-280.718141864422,585.042841105893,6.98236218743841,0.00687285957610602
"110",0.976200002040955,3.62636750113388,2.45823410043362,0.0982147231463143,NA,0.300667376825566,-0.0333563263257291,NA,-0.0297749846075225,-0.11201589455117,NA,NA,NA,9,-282.143620496785,585.190466800021,7.12998788156585,0.00638382478383502
"590",0.983430850315366,3.62617637653391,2.45990378878199,0.0945039564244628,NA,0.304550131468109,-0.0434225515068272,NA,NA,-0.103441826787844,NA,NA,-0.0234379392436901,9,-282.18505196892,585.273329744291,7.21285082583631,0.00612473776412903
"56",0.959670778241902,3.58662795655212,2.43228924632311,0.00833552579142465,-0.155463071153159,0.284949838968962,NA,-0.424109738463899,-0.0461903971239424,NA,NA,NA,NA,9,-282.250209301584,585.40364440962,7.34316549116545,0.00573838957333574
"268",0.948460932463766,3.40588083304076,2.462108804351,0.0869795541566981,-1.17169607192297,NA,-0.0203055829438483,NA,NA,NA,NA,0.542857711413641,NA,8,-283.579983585492,585.445681456698,7.38520253824288,0.00561903581090661
"152",0.972510497914841,3.5882237065326,2.43633224934054,0.0184365613382612,-0.144813797366104,0.288626146357963,NA,-0.328037494765209,NA,NA,-0.0526391822116695,NA,NA,9,-282.336330646277,585.575887099005,7.51540818054991,0.00526487426567636
"32",0.971418032439879,3.59620109298407,2.43704360263492,0.0211643127085451,-0.135087877043677,0.305886421500728,-0.00282959775744214,-0.317345432395308,NA,NA,NA,NA,NA,9,-282.337755947322,585.578737701095,7.51825878263969,0.00525737558009593
"783",0.962468328417884,3.49424595300429,2.44304483304504,NA,-0.683247127891195,0.234242229067133,0.0770550697912035,NA,NA,NA,NA,0.295412443524195,0.119175979889327,9,-282.339863184947,585.582952176346,7.52247325789085,0.00524630870482489
"399",0.969531361785154,3.47809266863836,2.4463077072912,NA,-0.616315049937711,0.190676847954376,0.0305934731017753,NA,NA,NA,0.0194123549204269,0.268488268517779,NA,9,-282.540699446624,585.984624699699,7.92414578124374,0.0042917237715731
"288",0.926875976448401,3.48231788660945,2.41833102464226,0.00878684493172609,-0.82434466350115,0.211841352324349,0.0320479219719183,-0.420767141009749,NA,NA,NA,0.328978738055793,NA,10,-281.264276546071,586.135110469192,8.07463155073685,0.0039806518171658
"1",1.14850611077221,3.61573398462073,2.56425835125183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-288.788417705945,586.173850337262,8.11337141880733,0.00390428881477519
"48",0.966737451262906,3.59204657803543,2.4503136955208,0.102127701116032,-0.0604380985492128,0.297723458925227,-0.0433969935607115,NA,0.0111377771333268,NA,NA,NA,NA,9,-282.638603982355,586.180433771162,8.119954852707,0.00389145813018299
"528",0.964001516516988,3.59259081392895,2.44964951190236,0.102638341824137,-0.0615447792543211,0.29946032662572,-0.036718839567989,NA,NA,NA,NA,NA,0.0167158048764071,9,-282.64243765636,586.188101119171,8.12762220071613,0.00387656810829099
"332",0.948885094703618,3.44770559282021,2.46251885018766,0.0592822706737236,-1.27835998190551,NA,0.0319461245942665,NA,NA,-0.133481196282131,NA,0.583045086465404,NA,9,-282.642772097321,586.188770001094,8.12829108263918,0.00387527184189981
"168",0.972608235141232,3.60986096369145,2.4446456781981,0.0881180126065475,-0.0526700980884644,0.35360617387497,NA,NA,0.00806225838133702,NA,0.156313350865839,NA,NA,9,-282.693362325371,586.289950457193,8.22947153873815,0.00368409750443079
"558",0.976046280836638,3.58881175071603,2.4581021534667,0.111980195038806,NA,0.293438888888384,-0.0785547581136384,NA,0.0127159795797809,NA,NA,NA,-0.0226318564397379,9,-282.846475442635,586.596176691721,8.53569777326572,0.00316107597411388
"3",1.10204801129871,3.61583214270259,2.54022875859947,NA,-0.111877037939002,NA,NA,NA,NA,NA,NA,NA,NA,5,-288.010691286911,586.930473482914,8.86999456445881,0.0026745043465851
