"","p(Int)","lam(Int)","p(camdays)","lam(ndvi)","lam(npp)","lam(rad)","lam(water)","lam(ndvi:npp)","lam(ndvi:rad)","lam(ndvi:water)","lam(npp:rad)","lam(npp:water)","lam(rad:water)","df","logLik","AICc","delta","weight"
"16",5.32266389847382,1.95766047906059,6.68800930759568,0.250287733709083,0.105093575965977,0.0264338796057725,-0.349835715030814,NA,NA,NA,NA,NA,NA,8,-188.587316158511,395.460346602737,5.28430098483938,0.00899052246738318
"304",5.13973755349923,1.61395684755906,6.82754040037726,0.364759372448299,-1.48827899309983,-0.28451057699582,-0.418289961589047,NA,-0.133625111444472,NA,NA,0.804085849382805,NA,10,-185.961836157287,395.530229691623,5.35418407372492,0.00868180467438772
"544",5.18262309030537,1.92254010333556,6.93032972983499,0.673376940113695,0.499874213016232,0.0238916832587263,-0.612831730762023,1.62209935762837,NA,NA,NA,NA,0.13221243290086,10,-186.133730722414,395.874018821877,5.69797320397959,0.00731066948022401
"400",5.1885332656628,1.54388965533409,6.80403802583447,0.346541824195769,-1.67470425862428,-0.436708383658304,-0.400912918792872,NA,NA,NA,-0.635786461098455,0.851741878676568,NA,10,-186.159634343875,395.925826064799,5.74978044690158,0.00712372834455964
"96",5.17571815395418,1.90830620050593,6.92579783637166,0.678083438528136,0.497973347763773,-0.0314528597366495,-0.645965480754775,1.59286436508437,NA,-0.02556055714357,NA,NA,NA,10,-186.192787967684,395.992133312417,5.81608769451969,0.00689142309340946
"526",5.33545131000827,1.96018647226584,6.69879551992566,0.223868397686887,NA,0.00568549995751979,-0.290723603365532,NA,NA,NA,NA,NA,-0.0110568899766123,8,-188.857025392475,395.999765070664,5.82371945276662,0.00686517636491608
"64",5.18285168425558,1.90445634330621,6.93416619476842,0.681985185168909,0.506953944528589,-0.0248304197801645,-0.666620635231253,1.60257868885822,0.0221684279756205,NA,NA,NA,NA,10,-186.196841209417,396.000239795883,5.82419417798576,0.00686354702211914
"784",5.19062616047995,1.66051070337213,6.80277533273907,0.331349059475963,-1.62544551813767,-0.176566406463681,-0.361533974044242,NA,NA,NA,NA,0.863216261629976,0.104616673316254,10,-186.224590377162,396.055738131373,5.87969251347562,0.00667570755209189
"336",5.18245035155529,1.64146664536246,6.82250129179551,0.35056043712241,-1.49430293690541,-0.218217717450097,-0.44277337468608,NA,NA,0.0422314685809978,NA,0.809539854733369,NA,10,-186.237662269897,396.081881916843,5.90583629894587,0.00658901129563293
"783",5.46188948398574,1.71964389762973,6.97417055116019,NA,-1.46451393984468,-0.20279391911995,-0.171111349112318,NA,NA,NA,NA,0.755786259015098,0.211674782931983,9,-187.64889312391,396.201012054271,6.0249664363734,0.00620799661448214
